"The footballer hits the ball with the bat, and the tennis player with the racket.",1
"The father drank milk with the dish, and the newborn did the same thing with the glass.",1
"The professor opens the congress in the university, and the speaker in the gym.",1
"The astronomer was observing the stars, and the teacher her pupils.",1
"The student will have a party after his graduation, and the couple will after their marriage.",1
"The tailor sewed with the sewing machine, and the doctor did the same thing with the river.",1
"The student heard the presentation in the university, the spectator will in the bakery.",1
"The child crossed the park with the truck, and the skater with the tricycle.",1
"The terrorist escaped with weapons, and so did civilians with supplies.",1
"The waiter will open the bottle, and the child will the congress.",1
"The carpenter grabbed the board, and so did the coffee.",1
"The child completed the project, but the cyclist didn’t.",1
"The grandfather used the camera, and the butcher did too.",1
"The soldier celebrated the victory in the battlefield, the athlete will in the car.",1
"The soldier will hear the lecture, and the driver will the baby.",1
"The family sunbathed at the river, and the billionaire did the same thing in the garden.",1
"The president delivered a speech in the mountain, the priest did in the church.",1
"The cook will mix the paint, and the chemist will the music.",1
"The cameraman is recording a video on the set, and the tourist in the hospital.",1
"The climber will climb the rock, and the librarian will the tree.",1
"The traveller will check the watch in the prison, and the businessman will in the office.",1
"The photographer was capturing the image with something, but he doesn’t know what with.",1
"The parent will give a present, and the teacher will the homework.",1
"The artist hung the picture in the gallery, and the teenager did so in the gym too.",1
"The terrorist escaped with flowers, and so did civilians with the jewelry.",1
"The journalist is writing an article with something, but I’m not sure who with.",1
"The programmer uses the computer, and so does the farmer.",1
"The refugees found shelter in the bakery, and so did civilians in bunkers.",1
"The student will dance in the disco, and the dancer will in the theater.",1
"The student used the computer in the library, and the professor did in the pub.",1
"The soldier checked the rifle during the party, but the hunter didn’t before the wedding.",1
"The traveller will check the watch on the platform, and the businessman will at the zoo.",1
"The student used the computer in the helicopter, and the professor did in the pub.",1
"The mechanic is renting a truck, and the manager a room.",1
"The student workouts before school, and the businessman will during work.",1
"The doctor healed the patient with the gasoline, and the osteopath will with soda.",1
"The mechanic fixed the bike with a wrench, and so did the cyclist with a screwdriver.",1
"The librarian will stack the supplies, and the lumberjack will the wood.",1
"The refugee will find shelter, and the animal will the sadness.",1
"The bricklayer used the knife, and the teacher did too.",1
"The actor rehearsed before the play, and the singer before the concert.",1
"The mother will water the plants with the watering can, the farmer will with the bucket.",1
"The professor spoke to the audience during the conference, and the businessman did so during the workout too.",1
"The fighter will kick the opponent, and the footballer will the ball.",1
"The butcher used the knife, and the dish did too.",1
"The doctor healed the patient with the antibiotic, and the osteopath will with a massage.",1
"The scientist reported a marriage, and the witness a birth.",1
